subnet,channelName,channelId,messageId,messageUrl,up,down,total,status,hype,scrapeStatus,auditedAt
ג・unclaimed・27,ג・unclaimed・27,1491076891220770916,1508074534824054826,https://discord.com/channels/799672011265015819/1491076891220770916/1508074534824054826,0,11,11,bunk,0,target-verified,2026-05-25T05:22:54.155Z
ד・fish・28,ד・fish・28,1343950080465698836,1508074526905340036,https://discord.com/channels/799672011265015819/1343950080465698836/1508074526905340036,7,34,41,bunk,12,target-verified,2026-05-25T05:22:59.721Z
ה・booτsτrap・29,ה・booτsτrap・29,1501236443865940059,1508074513760256122,https://discord.com/channels/799672011265015819/1501236443865940059/1508074513760256122,0,12,12,bunk,1,target-verified,2026-05-25T05:23:05.720Z
ו・wahooτ・30,ו・wahooτ・30,1450258703902310543,1508074508177772554,https://discord.com/channels/799672011265015819/1450258703902310543/1508074508177772554,4,16,20,bunk,0,target-verified,2026-05-25T05:23:12.129Z
ז・unclaimed・31,ז・unclaimed・31,1453804374760362166,1508074502897274910,https://discord.com/channels/799672011265015819/1453804374760362166/1508074502897274910,1,11,12,bunk,0,target-verified,2026-05-25T05:23:18.065Z
ח・iτsai・32,ח・iτsai・32,1215319932062011464,1508074495988994050,https://discord.com/channels/799672011265015819/1215319932062011464/1508074495988994050,6,19,25,bunk,13,target-verified,2026-05-25T05:23:23.781Z
ט・ready・33,ט・ready・33,1233428828479819876,1508074488749625415,https://discord.com/channels/799672011265015819/1233428828479819876/1508074488749625415,16,9,25,legit,4,target-verified,2026-05-25T05:23:36.081Z
י・mind・34,י・mind・34,1247680967225905273,1508074482189860884,https://discord.com/channels/799672011265015819/1247680967225905273/1508074482189860884,9,11,20,bunk,0,target-verified,2026-05-25T05:23:43.322Z
ך・oxmarkets・35,ך・oxmarkets・35,1415790978077556906,1508074476011520001,https://discord.com/channels/799672011265015819/1415790978077556906/1508074476011520001,21,2,23,legit,0,target-verified,2026-05-25T05:23:49.262Z
כ・eirel・36,כ・eirel・36,1490699199208230993,1508074470672437410,https://discord.com/channels/799672011265015819/1490699199208230993/1508074470672437410,16,22,38,bunk,0,target-verified,2026-05-25T05:23:55.195Z
ל・aurelius・37,ל・aurelius・37,1420486463841374261,1508074465483952178,https://discord.com/channels/799672011265015819/1420486463841374261/1508074465483952178,9,3,12,legit,0,target-verified,2026-05-25T05:24:00.038Z
ם・unclaimed・38,ם・unclaimed・38,1485634202895519844,1508074457367838792,https://discord.com/channels/799672011265015819/1485634202895519844/1508074457367838792,3,17,20,bunk,0,target-verified,2026-05-25T05:24:05.558Z
מ・cathedral・39,מ・cathedral・39,1493246871026794596,1508074451223318549,https://discord.com/channels/799672011265015819/1493246871026794596/1508074451223318549,10,4,14,legit,1,target-verified,2026-05-25T05:24:11.207Z
ן・unclaimed・40,ן・unclaimed・40,1371491429775446147,1508074445108023306,https://discord.com/channels/799672011265015819/1371491429775446147/1508074445108023306,1,14,15,bunk,0,target-verified,2026-05-25T05:24:16.946Z
נ・almanac・41,נ・almanac・41,1263142301786574889,1508074439953092718,https://discord.com/channels/799672011265015819/1263142301786574889/1508074439953092718,14,13,27,legit,0,target-verified,2026-05-25T05:24:32.410Z
ס・unclaimed・42,ס・unclaimed・42,1486496645058138152,1508074434093912215,https://discord.com/channels/799672011265015819/1486496645058138152/1508074434093912215,0,10,10,bunk,0,target-verified,2026-05-25T05:24:38.174Z
ע・graphiτe・43,ע・graphiτe・43,1263507367405031434,1508074428733456424,https://discord.com/channels/799672011265015819/1263507367405031434/1508074428733456424,2,26,28,bunk,0,target-verified,2026-05-25T05:24:44.029Z
ף・score・44,ף・score・44,1271486854830755981,1508074423322808440,https://discord.com/channels/799672011265015819/1271486854830755981/1508074423322808440,54,20,74,legit,0,target-verified,2026-05-25T05:24:49.827Z
פ・τalisman・45,פ・τalisman・45,1267511824601976935,1508074417597714502,https://discord.com/channels/799672011265015819/1267511824601976935/1508074417597714502,4,13,17,bunk,0,target-verified,2026-05-25T05:24:54.989Z
ץ・zipcode・46,ץ・zipcode・46,1397618038894759956,1508074412161761412,https://discord.com/channels/799672011265015819/1397618038894759956/1508074412161761412,18,17,35,legit,0,target-verified,2026-05-25T05:25:00.132Z
צ・evolai・47,צ・evolai・47,1463546702383550545,1508074404612018296,https://discord.com/channels/799672011265015819/1463546702383550545/1508074404612018296,6,0,6,legit,0,target-verified,2026-05-25T05:25:05.944Z
ק・quantum-c・48,ק・quantum-c・48,1407438037956427960,1508074398358175744,https://discord.com/channels/799672011265015819/1407438037956427960/1508074398358175744,1,5,6,bunk,0,target-verified,2026-05-25T05:25:12.601Z
ר・nepher・49,ר・nepher・49,1434923225229295697,1508074390535798906,https://discord.com/channels/799672011265015819/1434923225229295697/1508074390535798906,12,7,19,legit,0,target-verified,2026-05-25T05:25:28.644Z
ש・synth・50,ש・synth・50,1311109830282313781,1508074381325373450,https://discord.com/channels/799672011265015819/1311109830282313781/1508074381325373450,19,2,21,legit,1,target-verified,2026-05-25T05:25:34.219Z
ⱄ・lium-io・51,ⱄ・lium-io・51,1291754566957928469,1508073959118344202,https://discord.com/channels/799672011265015819/1291754566957928469/1508073959118344202,29,0,29,legit,0,target-verified,2026-05-25T05:25:40.986Z
ا・dojo・52,ا・dojo・52,1213131262483628102,1508073953279737966,https://discord.com/channels/799672011265015819/1213131262483628102/1508073953279737966,0,14,14,bunk,0,target-verified,2026-05-25T05:25:47.317Z
ب・unclaimed・53,ب・unclaimed・53,1499471917185368247,1508073942370226237,https://discord.com/channels/799672011265015819/1499471917185368247/1508073942370226237,0,8,8,bunk,0,target-verified,2026-05-25T05:25:53.371Z
ت・miid・54,ت・miid・54,1351934165964296232,1508073936288747680,https://discord.com/channels/799672011265015819/1351934165964296232/1508073936288747680,14,0,14,legit,0,target-verified,2026-05-25T05:25:59.115Z
ث・niome・55,ث・niome・55,1465796313877577903,1508073926025023499,https://discord.com/channels/799672011265015819/1465796313877577903/1508073926025023499,21,11,32,legit,1,target-verified,2026-05-25T05:26:04.745Z
ج・gradients・56,ج・gradients・56,1311360495428702240,1508073919603540100,https://discord.com/channels/799672011265015819/1311360495428702240/1508073919603540100,17,9,26,legit,1,target-verified,2026-05-25T05:26:11.182Z
ح・unclaimed・57,ح・unclaimed・57,1498317068238327928,1508073909117915317,https://discord.com/channels/799672011265015819/1498317068238327928/1508073909117915317,0,9,9,bunk,0,target-verified,2026-05-25T05:26:22.929Z
خ・handshake・58,خ・handshake・58,1471865964479119604,1508073899076878396,https://discord.com/channels/799672011265015819/1471865964479119604/1508073899076878396,1,9,10,bunk,0,target-verified,2026-05-25T05:26:30.083Z
د・babelbiτ・59,د・babelbiτ・59,1407849009976053832,1508073893217173644,https://discord.com/channels/799672011265015819/1407849009976053832/1508073893217173644,18,8,26,legit,1,target-verified,2026-05-25T05:26:36.177Z
ذ・bitsec・60,ذ・bitsec・60,1300553352274382848,1508073883251507220,https://discord.com/channels/799672011265015819/1300553352274382848/1508073883251507220,17,9,26,legit,0,target-verified,2026-05-25T05:26:41.140Z
ر・red-team・61,ر・red-team・61,1319313447435108413,1508073877195063316,https://discord.com/channels/799672011265015819/1319313447435108413/1508073877195063316,20,2,22,legit,0,target-verified,2026-05-25T05:26:48.279Z
ل・ridges・62,ل・ridges・62,1320812830735339580,1508073866667233290,https://discord.com/channels/799672011265015819/1320812830735339580/1508073866667233290,8,54,62,bunk,3,target-verified,2026-05-25T05:26:54.117Z
س・enigma・63,س・enigma・63,1488231141126177040,1508073856911282338,https://discord.com/channels/799672011265015819/1488231141126177040/1508073856911282338,9,2,11,legit,0,target-verified,2026-05-25T05:27:00.351Z
ش・chutes・64,ش・chutes・64,1320739778534047785,1508073852012593192,https://discord.com/channels/799672011265015819/1320739778534047785/1508073852012593192,44,0,44,legit,5,target-verified,2026-05-25T05:27:06.001Z
ص・τpn・65,ص・τpn・65,1342275465267642408,1508073845704097903,https://discord.com/channels/799672011265015819/1342275465267642408/1508073845704097903,8,10,18,bunk,0,target-verified,2026-05-25T05:27:20.422Z
ض・ninja・66,ض・ninja・66,1486739181093785600,1508073841820172390,https://discord.com/channels/799672011265015819/1486739181093785600/1508073841820172390,71,0,71,legit,104,target-verified,2026-05-25T05:27:26.454Z
ط・harnyx・67,ط・harnyx・67,1457737666316472351,1508073838448087162,https://discord.com/channels/799672011265015819/1457737666316472351/1508073838448087162,11,2,13,legit,0,target-verified,2026-05-25T05:27:32.232Z
ظ・nova・68,ظ・nova・68,1345470582161936405,1508073832538439810,https://discord.com/channels/799672011265015819/1345470582161936405/1508073832538439810,36,5,41,legit,0,target-verified,2026-05-25T05:27:37.992Z
ع・unclaimed・69,ع・unclaimed・69,1349118519198875778,1508073828130230413,https://discord.com/channels/799672011265015819/1349118519198875778/1508073828130230413,0,11,11,bunk,0,target-verified,2026-05-25T05:27:45.408Z
غ・nexisgen・70,غ・nexisgen・70,1485641858829779015,1508073824594427954,https://discord.com/channels/799672011265015819/1485641858829779015/1508073824594427954,11,6,17,legit,0,target-verified,2026-05-25T05:27:52.465Z
ف・leadpoeτ・71,ف・leadpoeτ・71,1349121405903573114,1508073820898988104,https://discord.com/channels/799672011265015819/1349121405903573114/1508073820898988104,27,4,31,legit,4,target-verified,2026-05-25T05:27:58.482Z
ق・sτreeτvision・72,ق・sτreeτvision・72,1349122541754515538,1508073815207317504,https://discord.com/channels/799672011265015819/1349122541754515538/1508073815207317504,8,7,15,legit,0,target-verified,2026-05-25T05:28:05.028Z
ك・parked・73,ك・parked・73,1498317342890004601,1508073811033985126,https://discord.com/channels/799672011265015819/1498317342890004601/1508073811033985126,6,3,9,legit,0,target-verified,2026-05-25T05:28:18.927Z
ل・giττensor・74,ل・giττensor・74,1349123574820245534,1508073807888384040,https://discord.com/channels/799672011265015819/1349123574820245534/1508073807888384040,36,4,40,legit,0,target-verified,2026-05-25T05:28:24.726Z
م・hippius・75,م・hippius・75,1349124437752152075,1508073803702603806,https://discord.com/channels/799672011265015819/1349124437752152075/1508073803702603806,28,5,33,legit,1,target-verified,2026-05-25T05:28:30.394Z
ن・byzantium・76,ن・byzantium・76,1474042162877300776,1508073797637640283,https://discord.com/channels/799672011265015819/1474042162877300776/1508073797637640283,1,13,14,bunk,0,target-verified,2026-05-25T05:28:36.597Z
ه・liquidity・77,ه・liquidity・77,1351180132295118848,1508073794001047552,https://discord.com/channels/799672011265015819/1351180132295118848/1508073794001047552,7,6,13,legit,0,target-verified,2026-05-25T05:28:42.406Z
و・vocence・78,و・vocence・78,1493995769601065061,1508073788003188908,https://discord.com/channels/799672011265015819/1493995769601065061/1508073788003188908,14,4,18,legit,0,target-verified,2026-05-25T05:28:48.076Z
ي・m∧τrx・79,ي・m∧τrx・79,1353733356470276096,1508073783934582834,https://discord.com/channels/799672011265015819/1353733356470276096/1508073783934582834,28,10,38,legit,0,target-verified,2026-05-25T05:28:53.453Z
՞・dogelayer・80,՞・dogelayer・80,1441450194330718300,1508073780163907705,https://discord.com/channels/799672011265015819/1441450194330718300/1508073780163907705,12,24,36,bunk,33,target-verified,2026-05-25T05:28:59.839Z
ᚠ・reliquary・81,ᚠ・reliquary・81,1493247592551678012,1508073774853914624,https://discord.com/channels/799672011265015819/1493247592551678012/1508073774853914624,20,0,20,legit,0,target-verified,2026-05-25T05:29:14.784Z
ᚢ・compelle・82,ᚢ・compelle・82,1496611222945005660,1508073771905323009,https://discord.com/channels/799672011265015819/1496611222945005660/1508073771905323009,13,11,24,legit,0,target-verified,2026-05-25T05:29:20.208Z
ᚦ・cliqueai・83,ᚦ・cliqueai・83,1355560253076410428,1508073767148982382,https://discord.com/channels/799672011265015819/1355560253076410428/1508073767148982382,7,23,30,bunk,0,target-verified,2026-05-25T05:29:26.033Z
ᚨ・droid・84,ᚨ・droid・84,1499772113484124270,1508073761516290180,https://discord.com/channels/799672011265015819/1499772113484124270/1508073761516290180,0,25,25,bunk,0,target-verified,2026-05-25T05:29:32.287Z
ᚱ・vidaio・85,ᚱ・vidaio・85,1342559689690583202,1508073757577707550,https://discord.com/channels/799672011265015819/1342559689690583202/1508073757577707550,21,13,34,legit,0,target-verified,2026-05-25T05:29:38.079Z
ᚳ・unclaimed・86,ᚳ・unclaimed・86,1440729803698470993,1508073753630871612,https://discord.com/channels/799672011265015819/1440729803698470993/1508073753630871612,0,6,6,bunk,0,target-verified,2026-05-25T05:29:44.298Z
ы・luminar・87,ы・luminar・87,1409555541910355998,1508073748060700805,https://discord.com/channels/799672011265015819/1409555541910355998/1508073748060700805,8,6,14,legit,0,target-verified,2026-05-25T05:29:49.958Z
ᛇ・invesτing・88,ᛇ・invesτing・88,1358854051634221328,1508073743878983781,https://discord.com/channels/799672011265015819/1358854051634221328/1508073743878983781,17,1,18,legit,3,target-verified,2026-05-25T05:29:55.836Z
ᛒ・infiniτehash・89,ᛒ・infiniτehash・89,1359592408119120033,1508073740448305242,https://discord.com/channels/799672011265015819/1359592408119120033/1508073740448305242,4,2,6,legit,0,target-verified,2026-05-25T05:30:08.533Z
_・unclaimed・90,_・unclaimed・90,1448063556368076941,1508073734559498252,https://discord.com/channels/799672011265015819/1448063556368076941/1508073734559498252,3,3,6,tie,0,target-verified,2026-05-25T05:30:14.222Z
ᚁ・biτsτarτer-1・91,ᚁ・biτsτarτer-1・91,1479211355595866327,1508073730969178163,https://discord.com/channels/799672011265015819/1479211355595866327/1508073730969178163,0,8,8,bunk,0,target-verified,2026-05-25T05:30:20.351Z
ᚂ・τensorclaw・92,ᚂ・τensorclaw・92,1503377929269416028,1508073727533781002,https://discord.com/channels/799672011265015819/1503377929269416028/1508073727533781002,0,19,19,bunk,0,target-verified,2026-05-25T05:30:27.608Z
ᚃ・biτcasτ・93,ᚃ・biτcasτ・93,1362489640841380045,1508073721779326986,https://discord.com/channels/799672011265015819/1362489640841380045/1508073721779326986,24,2,26,legit,0,target-verified,2026-05-25T05:30:32.163Z
ᚄ・biτsoτa・94,ᚄ・biτsoτa・94,1443001560635281581,1508073719015276564,https://discord.com/channels/799672011265015819/1443001560635281581/1508073719015276564,2,10,12,bunk,0,target-verified,2026-05-25T05:30:38.031Z
ᚅ・actual・95,ᚅ・actual・95,1364253568961609859,1508073713701228745,https://discord.com/channels/799672011265015819/1364253568961609859/1508073713701228745,15,4,19,legit,0,target-verified,2026-05-25T05:30:43.141Z
᚛・veraτhos・96,᚛・veraτhos・96,1480627157406584945,1508073709494079630,https://discord.com/channels/799672011265015819/1480627157406584945/1508073709494079630,8,0,8,legit,0,target-verified,2026-05-25T05:30:48.946Z
ა・distil・97,ა・distil・97,1482026267392868583,1508073704230223953,https://discord.com/channels/799672011265015819/1482026267392868583/1508073704230223953,32,3,35,legit,0,target-verified,2026-05-25T05:31:00.221Z
ბ・forevermoney・98,ბ・forevermoney・98,1366426973781364816,1508073697154695259,https://discord.com/channels/799672011265015819/1366426973781364816/1508073697154695259,4,8,12,bunk,0,target-verified,2026-05-25T05:31:09.260Z
გ・leoma・99,გ・leoma・99,1465791819756339261,1508073693321105418,https://discord.com/channels/799672011265015819/1465791819756339261/1508073693321105418,10,12,22,bunk,0,target-verified,2026-05-25T05:31:15.073Z
დ・plaτform・100,დ・plaτform・100,1429935142847381617,1508073689239781467,https://discord.com/channels/799672011265015819/1429935142847381617/1508073689239781467,33,0,33,legit,0,target-verified,2026-05-25T05:31:21.041Z
ე・unclaimed・101,ე・unclaimed・101,1368946065738436749,1508073683426607114,https://discord.com/channels/799672011265015819/1368946065738436749/1508073683426607114,1,6,7,bunk,0,target-verified,2026-05-25T05:31:27.276Z
ვ・connito-ai・102,ვ・connito-ai・102,1488167959565308004,1508073678628327545,https://discord.com/channels/799672011265015819/1488167959565308004/1508073678628327545,25,5,30,legit,2,target-verified,2026-05-25T05:31:32.784Z
ա・djinn・103,ա・djinn・103,1465362098971345010,1508073674551460001,https://discord.com/channels/799672011265015819/1465362098971345010/1508073674551460001,21,7,28,legit,1,target-verified,2026-05-25T05:31:38.079Z
բ・sovereign・104,բ・sovereign・104,1370430761408139404,1508073669467832530,https://discord.com/channels/799672011265015819/1370430761408139404/1508073669467832530,1,21,22,bunk,0,target-verified,2026-05-25T05:31:45.400Z
գ・beam・105,գ・beam・105,1437473346026475702,1508073665282052308,https://discord.com/channels/799672011265015819/1437473346026475702/1508073665282052308,40,2,42,legit,7,target-verified,2026-05-25T05:32:00.877Z
դ・voidai・106,դ・voidai・106,1371902705605546075,1508073660659929219,https://discord.com/channels/799672011265015819/1371902705605546075/1508073660659929219,7,5,12,legit,0,target-verified,2026-05-25T05:32:06.485Z
ミ・minos・107,ミ・minos・107,1467949024769478793,1508073654754344971,https://discord.com/channels/799672011265015819/1467949024769478793/1508073654754344971,14,5,19,legit,0,target-verified,2026-05-25T05:32:12.958Z
զ・talkhead・108,զ・talkhead・108,1450185343205904565,1508073648945106945,https://discord.com/channels/799672011265015819/1450185343205904565/1508073648945106945,6,18,24,bunk,0,target-verified,2026-05-25T05:32:18.763Z
ى・academia・109,ى・academia・109,1455931857873928316,1508073645589659805,https://discord.com/channels/799672011265015819/1455931857873928316/1508073645589659805,11,3,14,legit,1,target-verified,2026-05-25T05:32:25.618Z
ѐ・greencompute・110,ѐ・greencompute・110,1465358502628163759,1508073640606957720,https://discord.com/channels/799672011265015819/1465358502628163759/1508073640606957720,6,18,24,bunk,0,target-verified,2026-05-25T05:32:32.280Z
ё・oneoneone・111,ё・oneoneone・111,1375215258678857728,1508073635074539620,https://discord.com/channels/799672011265015819/1375215258678857728/1508073635074539620,7,9,16,bunk,0,target-verified,2026-05-25T05:32:38.573Z
ђ・minoτaur・112,ђ・minoτaur・112,1376603375113863178,1508073630171660350,https://discord.com/channels/799672011265015819/1376603375113863178/1508073630171660350,4,0,4,legit,0,target-verified,2026-05-25T05:32:44.323Z
ѓ・tensorusd・113,ѓ・tensorusd・113,1450910875790872700,1508073626249859172,https://discord.com/channels/799672011265015819/1450910875790872700/1508073626249859172,18,4,22,legit,1,target-verified,2026-05-25T05:32:55.622Z
є・soma・114,є・soma・114,1460644425813328004,1508073622089240667,https://discord.com/channels/799672011265015819/1460644425813328004/1508073622089240667,13,5,18,legit,0,target-verified,2026-05-25T05:33:02.413Z
ѕ・soulx・115,ѕ・soulx・115,1379143301478744064,1508073617492152340,https://discord.com/channels/799672011265015819/1379143301478744064/1508073617492152340,0,10,10,bunk,0,target-verified,2026-05-25T05:33:08.705Z
ъ・τaolend・116,ъ・τaolend・116,1379496997752410172,1508073613188661268,https://discord.com/channels/799672011265015819/1379496997752410172/1508073613188661268,2,12,14,bunk,0,target-verified,2026-05-25T05:33:14.277Z
ⲁ・unclaimed・117,ⲁ・unclaimed・117,1499147039924031508,1508073607790854154,https://discord.com/channels/799672011265015819/1499147039924031508/1508073607790854154,10,6,16,legit,15,target-verified,2026-05-25T05:33:20.324Z
ⲁ・ditto・118,ⲁ・ditto・118,1499448472246419608,1508073603982426214,https://discord.com/channels/799672011265015819/1499448472246419608/1508073603982426214,18,1,19,legit,0,target-verified,2026-05-25T05:33:26.253Z
ⲃ・saτori・119,ⲃ・saτori・119,1381660350818029578,1508073599666225203,https://discord.com/channels/799672011265015819/1381660350818029578/1508073599666225203,0,8,8,bunk,0,target-verified,2026-05-25T05:33:32.423Z
ⴷ・ⴷffine・120,ⴷ・ⴷffine・120,1381987595881414656,1508073595434434600,https://discord.com/channels/799672011265015819/1381987595881414656/1508073595434434600,40,4,44,legit,6,target-verified,2026-05-25T05:33:39.882Z
ⲅ・sundae-bar・121,ⲅ・sundae-bar・121,1382818027241738352,1508073590967505007,https://discord.com/channels/799672011265015819/1382818027241738352/1508073590967505007,9,4,13,legit,1,target-verified,2026-05-25T05:34:02.184Z
ⲅ・unclaimed・122,ⲅ・unclaimed・122,1507378701111656568,1508073586932580382,https://discord.com/channels/799672011265015819/1507378701111656568/1508073586932580382,15,4,19,legit,6,target-verified,2026-05-25T05:34:08.262Z
𑀀・mantis・123,𑀀・mantis・123,1384252267770806293,1508073582419247224,https://discord.com/channels/799672011265015819/1384252267770806293/1508073582419247224,23,8,31,legit,0,target-verified,2026-05-25T05:34:13.955Z
𑀁・swarm・124,𑀁・swarm・124,1385341501130801172,1508073577100869654,https://discord.com/channels/799672011265015819/1385341501130801172/1508073577100869654,14,9,23,legit,1,target-verified,2026-05-25T05:34:19.849Z
𑀂・flyspeck・125,𑀂・flyspeck・125,1386721054906646549,1508073572000858112,https://discord.com/channels/799672011265015819/1386721054906646549/1508073572000858112,0,15,15,bunk,0,target-verified,2026-05-25T05:34:25.384Z
𑀃・poker44・126,𑀃・poker44・126,1386721120652361800,1508073567462490253,https://discord.com/channels/799672011265015819/1386721120652361800/1508073567462490253,15,13,28,legit,5,target-verified,2026-05-25T05:34:31.091Z
𑀅・asτrid・127,𑀅・asτrid・127,1387151679266230323,1508073563079577781,https://discord.com/channels/799672011265015819/1387151679266230323/1508073563079577781,2,16,18,bunk,0,target-verified,2026-05-25T05:34:37.057Z
න・byteleap・128,න・byteleap・128,1387438124132733110,1508073533232644206,https://discord.com/channels/799672011265015819/1387438124132733110/1508073533232644206,0,15,15,bunk,0,target-verified,2026-05-25T05:34:42.853Z
